"","cca_1","cca_2","cca_3","cca_4","cca_5","cca_6","cca_7","cca_8","cca_9","cca_10","cca_11","cca_12","cca_13","cca_14","cca_15","cca_16","cca_17","cca_18","cca_19","cca_20","cca_21","cca_22","cca_23","cca_24","cca_25","cca_26","cca_27","cca_28","cca_29","cca_30","cca_31","cca_32","cca_33","cca_34","cca_35","cca_36","cca_37","cca_38","cca_39","cca_40","cca_41","cca_42","cca_43","cca_44","cca_45","cca_46","cca_47","cca_48","cca_49","cca_50","cca_51","cca_52","cca_53","cca_54","cca_55","cca_56","cca_57","cca_58","cca_59","cca_60","cca_61","cca_62","cca_63","cca_64","cca_65","cca_66","cca_67","cca_68","cca_69","cca_70","cca_71","cca_72","cca_73","cca_74","cca_75","cca_76","cca_77","cca_78","cca_79","cca_80","cca_81","cca_82","cca_83","cca_84","cca_85","cca_86","cca_87","cca_88","cca_89","cca_90","cca_91","cca_92","cca_93"
"1",0.468321043693957,0.47639923511371,0.48941412371345,0.515846685194932,0.541741105139701,0.563342828112411,0.565936623073424,0.556143784730344,0.534478920727745,0.509119945165692,0.486531123274854,0.494905514009097,0.486760892355426,0.47329453568551,0.482999999126056,0.472338771777128,0.47509915314165,0.477562585974659,0.478447052677063,0.480583913710201,0.4887312967154,0.486546890321637,0.483582434645874,0.481497036387264,0.48193771694282,0.485858980539311,0.490896759038337,0.493354607855751,0.497600101107862,0.501936680636777,0.497963299632878,0.493261686907082,0.498763540003249,0.500794489863548,0.503825257020793,0.504398486552956,0.496487299564652,0.497165944135802,0.5027994358577,0.508463890890188,0.510799082556855,0.515183995815464,0.516172241533463,0.520310494967511,0.519469959181287,0.522823760477583,0.528440836676413,0.528817035597791,0.526757524723847,0.517024416981806,0.507295256325536,0.497227647417154,0.496264469879792,0.506092462949967,0.500267711091618,0.498530189184535,0.498848750204678,0.497398445552307,0.490686799061079,0.488292773164392,0.481373024918778,0.474071189584146,0.461272171647174,0.45802677859974,0.457129912907732,0.465436431406758,0.464640272192982,0.466311533206628,0.473507453538012,0.466155177540611,0.45904434259235,0.468865738216374,0.479756831500975,0.488272848538012,0.492073428853151,0.500697607930474,0.512302731088369,0.509942695129955,0.524870473963613,0.519000223164392,0.514997643443795,0.501765977540611,0.515521710961663,0.528978318755685,0.555543165867446,0.570897873209877,0.575540693388564,0.575570719671865,0.581694584278752,0.589202438700455,0.599695240233918,0.592523181120858,0.575710375298895
"1",0.474346657407407,0.505601977716049,0.536651766666667,0.562206134814815,0.585767097098765,0.610273900246914,0.621309445617284,0.620529943765432,0.603805824382716,0.58120021037037,0.545955127222222,0.500811349506173,0.480163065864198,0.441698160246914,0.418842980061728,0.393201675432099,0.394317823580247,0.388080995185185,0.403789806975309,0.436374282716049,0.430375187592593,0.417881523888889,0.399678747160494,0.393684945802469,0.39774104191358,0.397188260246914,0.407560077283951,0.412854783703704,0.404963068271605,0.411875205987654,0.415750269691358,0.423654461234568,0.433917979506173,0.431162124074074,0.42386795117284,0.429120210617284,0.439522618950617,0.45068360691358,0.453873957962963,0.452483074135802,0.455036527469136,0.460994904382716,0.473414433580247,0.495694977160494,0.503396766111111,0.50770853962963,0.504180556296296,0.510108523024691,0.516108030864197,0.518663890432099,0.517598047407407,0.51563700537037,0.502311838271605,0.495854740493827,0.482370186851852,0.471048241172839,0.467784347222222,0.467713672716049,0.466478756049383,0.461112301234568,0.452004317345679,0.437754287654321,0.410790696296296,0.388831130061728,0.381385694691358,0.376830717283951,0.374184680555556,0.372296759259259,0.379563226111111,0.388446317160494,0.388066761218081,0.388915140555556,0.39317109962963,0.403321373888889,0.415876967098765,0.431971486790123,0.439432579012346,0.447024999135803,0.446444413641975,0.455605281790123,0.455562654876543,0.466894661604938,0.466962452160494,0.474559664135802,0.432006524814815,0.478548463209877,0.538532319938272,0.561063777098765,0.546574620185185,0.549347182530864,0.558722531111111,0.568816841296296,0.575354352901234
"1",0.425761065708995,0.450861697700176,0.474885847984127,0.50245987089418,0.547049216162257,0.585969248548501,0.597140345855379,0.592362811241623,0.583129876366843,0.590089967195767,0.588814032222222,0.576676386776014,0.556885866911817,0.525501154723104,0.492764259712522,0.460183351987654,0.453420891818342,0.439581022470899,0.436424192451499,0.453768533890653,0.463440280354497,0.472712828111111,0.463491756811288,0.469748318342152,0.45447035775485,0.449087913231041,0.454174089188713,0.460603175164021,0.48093397787478,0.489191950606702,0.484768464008818,0.48205566129806,0.480396620093474,0.474008584074074,0.462534455998236,0.464702282823633,0.47988228433157,0.481979982421517,0.48623828310582,0.490419323326279,0.492764944707231,0.485997646462081,0.482414912405644,0.484519811208113,0.477979785873016,0.478256248597884,0.475293688661376,0.479493391056437,0.488918755340388,0.489089075447972,0.489886953137566,0.497609351687831,0.499956569684303,0.500834723731922,0.504213975407407,0.512181406823633,0.524151315603175,0.528477144319224,0.533230354985891,0.529535081901235,0.529338653805997,0.512756335749559,0.497125183677249,0.487205526283951,0.483833298516755,0.496958554474427,0.495977434523809,0.497396310544973,0.483667588079365,0.454503203525573,0.455240841043478,0.438046700968254,0.441399327756614,0.431697411365079,0.45307519186067,0.46778331445679,0.480851293028219,0.505138569024691,0.520145043181658,0.533041377329806,0.533640597940035,0.54193945666843,0.558093518239859,0.58060727191358,0.600417093386243,0.613824000924162,0.615030423779541,0.623350703987654,0.631644862248677,0.635920791467372,0.625339074730159,0.60525873910582,0.592468823599647
"1",0.477085573693957,0.50379774511371,0.53069389371345,0.560576005194932,0.578634475139701,0.594901098112411,0.597654203073424,0.591953734730344,0.592563440727745,0.585901925165692,0.579126503274854,0.562430344009097,0.533169382355426,0.50689484568551,0.520070249126056,0.529555121777128,0.54983951314165,0.543277305974659,0.558211112677063,0.558785783710201,0.5573000167154,0.557261470321637,0.568934594645874,0.567903966387264,0.56244748694282,0.565283780539311,0.581510359038337,0.588619077855751,0.573489401107862,0.560430790636777,0.547841579632878,0.543721006907082,0.540216110003249,0.542239749863548,0.547310147020793,0.549295266552956,0.545475139564652,0.537797394135803,0.5407988558577,0.553611030890188,0.552015442556855,0.550072225815465,0.542058621533463,0.529421704967511,0.523277099181287,0.527659810477583,0.538818406676413,0.543862435597791,0.547617524723847,0.548633536981807,0.555177786325536,0.559148997417154,0.571111299879792,0.580053382949967,0.595475791091618,0.600742579184535,0.605167940204678,0.601296565552307,0.600173969061079,0.601952023164392,0.593191294918778,0.581280849584145,0.563573881647174,0.55468514859974,0.556118702907732,0.545972111406758,0.527554382192982,0.512297193206628,0.496077563538012,0.493836937540611,0.48887847259235,0.494089788216374,0.501571261500975,0.520916938538012,0.518186848853151,0.538694907930474,0.550982921088369,0.528165355129955,0.532990173963613,0.538868293164392,0.528880373443795,0.514317437540611,0.515328570961663,0.507764858755685,0.476973025867446,0.505600503209877,0.549171823388564,0.569133389671865,0.586525594278753,0.599354948700455,0.604216430233918,0.608711861120858,0.616709215298895
"1",0.369065575708995,0.372851067700176,0.390775297984127,0.42421494089418,0.453213386162257,0.481805078548501,0.516996145855379,0.546118101241623,0.569609656366843,0.584640007195767,0.593613132222222,0.597906316776014,0.591955126911817,0.571019504723104,0.541952689712522,0.501790881987654,0.494861151818342,0.479890992470899,0.470096222451499,0.452344003890653,0.445445450354497,0.451149388111111,0.460910996811287,0.475208608342152,0.48134924775485,0.492638043231041,0.511851019188713,0.511803665164021,0.50417864787478,0.492554170606702,0.491638344008818,0.49621947129806,0.498282390093474,0.496644964074074,0.493393795998236,0.499232602823633,0.51041000433157,0.514758232421517,0.52833097310582,0.542672193326279,0.549595374707231,0.540268476462081,0.529890082405644,0.518633191208113,0.508996195873016,0.505740378597884,0.511170688661376,0.519681281056437,0.530123905340388,0.544842095447972,0.564089173137566,0.568310801687831,0.563481799684303,0.553890043731922,0.540730605407407,0.528595906823633,0.508208055603175,0.489474734319224,0.476869844985891,0.468002481901235,0.454914413805996,0.441885705749559,0.441109153677249,0.447913086283951,0.455077518516755,0.451239084474427,0.42734372452381,0.421274630544973,0.420545858079365,0.421297123525573,0.417160031043478,0.419058780968254,0.417576437756614,0.422832421365079,0.44643059186067,0.46931585445679,0.492384973028219,0.510976209024691,0.521427263181658,0.547352217329806,0.564850077940035,0.56440499666843,0.541904448239859,0.56302261191358,0.605541633386243,0.620458970924162,0.615230703779541,0.626809823987654,0.629927042248677,0.638675971467372,0.640515654730159,0.62842790910582,0.617962703599647
"1",0.394184405708995,0.378249617700176,0.402136447984127,0.44291770089418,0.463416966162257,0.461319718548501,0.490250165855379,0.545737311241623,0.592623866366843,0.614025117195767,0.619582112222222,0.610988906776014,0.614990816911817,0.613383234723104,0.597863559712522,0.569639931987654,0.525572481818342,0.505229382470899,0.521551482451499,0.507875573890653,0.490618130354497,0.489285528111111,0.477260346811287,0.477186468342152,0.47789199775485,0.483911393231041,0.485902949188713,0.481825475164021,0.48471914787478,0.493145520606702,0.502259124008818,0.51467200129806,0.517284350093475,0.511464684074074,0.500383075998236,0.497596002823633,0.49186178433157,0.491867242421517,0.48508640310582,0.488442243326279,0.481634304707231,0.472675736462081,0.474936422405644,0.482349641208113,0.496915655873016,0.507428228597884,0.518706548661376,0.515366601056437,0.511579605340388,0.500999735447972,0.500522963137566,0.504843461687831,0.505659149684303,0.497553443731922,0.490368425407407,0.489872666823633,0.483471855603175,0.480178384319224,0.475446704985891,0.467628571901235,0.464131743805996,0.464214405749559,0.469525043677249,0.470751246283951,0.462853928516755,0.452685644474427,0.44148806452381,0.444736090544974,0.463546748079365,0.475251743525573,0.483258861043478,0.509173200968254,0.531184027756614,0.556740831365079,0.57946145186067,0.59618014445679,0.600971003028219,0.626520279024691,0.587666783181658,0.596320487329806,0.666691807940035,0.72994601666843,0.742943198239859,0.73518607191358,0.730796883386243,0.725245320924162,0.720436163779541,0.719325913987654,0.693630182248677,0.664074401467372,0.629526544730159,0.60152169910582,0.582617913599647
"1",0.434389865708995,0.457522767700176,0.497828777984127,0.55315631089418,0.613261756162258,0.648831428548501,0.654148995855379,0.639334841241623,0.634914226366843,0.649251987195767,0.650140752222222,0.623979386776014,0.588090406911817,0.558857784723104,0.542892309712522,0.543221031987654,0.518976141818342,0.529987422470899,0.524438532451499,0.507193873890653,0.493534040354497,0.519861978111111,0.530745036811287,0.527253338342152,0.51450085775485,0.51053110323104,0.513546459188713,0.516378145164021,0.50980108787478,0.503581020606702,0.504412594008818,0.50316551129806,0.498072700093474,0.500652644074074,0.498282805998236,0.493748102823633,0.48862346433157,0.492747402421517,0.48776665310582,0.489241443326279,0.496884954707231,0.499286966462081,0.495047612405644,0.488464091208113,0.481387485873016,0.477983338597884,0.480016958661376,0.483566591056437,0.482922405340388,0.477966165447972,0.477801513137566,0.481642501687831,0.485676199684303,0.488819293731922,0.492435895407407,0.492290736823633,0.488643225603175,0.483620554319224,0.478754254985891,0.476951011901235,0.471010333805996,0.468252205749559,0.464557783677249,0.458594936283951,0.459878248516755,0.458607464474427,0.44482784452381,0.433399490544974,0.428635568079365,0.423302933525573,0.422984051043478,0.427130350968254,0.443369137756614,0.466759441365079,0.48614067186067,0.48686568445679,0.500558923028219,0.510908799024691,0.508988973181658,0.527723367329806,0.535468587940035,0.57035300666843,0.597438918239859,0.64074189191358,0.661124103386243,0.662519130924162,0.665265063779541,0.669100413987654,0.663108512248677,0.638652041467372,0.613116904730159,0.59428120910582,0.577313603599647
"2",0.451123723693957,0.46639148511371,0.49104873371345,0.499959175194932,0.514153775139701,0.527645188112411,0.551675423073424,0.584180314730344,0.601194880727745,0.598898045165692,0.584566053274854,0.571733964009097,0.558910942355426,0.52410156568551,0.481447189126056,0.457670151777128,0.46030106314165,0.420266935974659,0.421548732677063,0.422257943710201,0.4527935067154,0.451920870321637,0.453374514645874,0.462499226387264,0.48243922694282,0.497220670539311,0.496981719038337,0.50389677785575,0.517660771107862,0.523538190636777,0.522783169632878,0.519754376907082,0.513773640003249,0.529345909863548,0.547045047020793,0.547244766552957,0.547221239564652,0.542032664135802,0.5334343958577,0.523262590890188,0.504924642556855,0.496049825815465,0.494659061533463,0.487713054967511,0.478426069181287,0.477363150477583,0.473911826676413,0.462432525597791,0.453437534723847,0.444184866981806,0.438163256325536,0.437218117417154,0.444616939879792,0.449892852949967,0.444784371091618,0.440473399184535,0.431515510204678,0.425955235552307,0.419395769061079,0.420702473164392,0.422461524918778,0.432387979584145,0.423508331647174,0.41220084859974,0.413888542907732,0.412783391406758,0.411350282192982,0.411407563206628,0.420726633538012,0.427838457540611,0.42406132259235,0.424403308216374,0.407847451500975,0.414329528538012,0.415365638853151,0.421678777930474,0.414977671088369,0.436305525129955,0.452788813963613,0.477260893164392,0.487340533443795,0.499996947540611,0.494502580961663,0.488042838755685,0.504280235867446,0.516169903209877,0.535996353388564,0.545110699671865,0.549505234278752,0.552213718700455,0.555427920233918,0.548579121120858,0.543758085298895
"2",0.466712233693957,0.47186832511371,0.47934681371345,0.498630275194932,0.527203705139701,0.554626958112411,0.570246113073424,0.581537154730344,0.581810680727745,0.571714495165692,0.571205603274854,0.569205274009097,0.568535542355426,0.55406672568551,0.524099069126056,0.494054091777128,0.50193516314165,0.510216785974659,0.516687682677063,0.505830293710201,0.5189790167154,0.529773430321637,0.530985374645874,0.531940626387264,0.53375082694282,0.537292570539311,0.526060409038337,0.516070937855751,0.510405631107862,0.513011170636777,0.523437599632878,0.533243726907083,0.530208490003249,0.525031279863548,0.520136977020793,0.516259136552957,0.531379229564652,0.530432084135803,0.5308381858577,0.538464370890188,0.546945962556855,0.555333645815465,0.559873861533463,0.556548804967511,0.551732559181287,0.544777730477583,0.539890976676413,0.535218325597791,0.538697894723847,0.541858696981806,0.544818926325536,0.541226287417154,0.530813439879792,0.527307822949967,0.528112711091618,0.525220729184535,0.534920680204678,0.531430935552307,0.530231689061079,0.521259233164392,0.504853684918778,0.493956229584146,0.494935621647174,0.48944721859974,0.489943502907732,0.499856141406758,0.488360412192982,0.484695793206628,0.487955293538012,0.498634327540611,0.50987284259235,0.517724388216374,0.536613021500975,0.548177078538012,0.549180428853151,0.547503517930474,0.554008151088369,0.550035625129955,0.544251233963613,0.561557053164392,0.588759453443795,0.602390087540611,0.610783290961663,0.619242138755685,0.619321645867446,0.610395863209877,0.596196503388564,0.593070399671865,0.571074694278752,0.550519268700455,0.531889760233918,0.538992361120858,0.539380265298895
"2",0.505320023693957,0.50693035511371,0.50930188371345,0.519288575194932,0.555608645139701,0.582298608112411,0.591467263073424,0.586654484730344,0.575891460727745,0.552287645165692,0.527992953274854,0.502939944009097,0.476132392355426,0.44382658568551,0.454262809126056,0.441771731777128,0.44544530314165,0.426347355974659,0.426888682677063,0.411462753710201,0.4213529867154,0.426856990321637,0.432353094645874,0.437295346387264,0.43869848694282,0.439465890539311,0.422505229038337,0.411611947855751,0.402614341107862,0.415110690636777,0.422978089632878,0.433105266907083,0.444736220003249,0.452593419863548,0.452758397020793,0.463682636552956,0.472920349564652,0.466029804135802,0.4712376258577,0.469709720890188,0.470148922556855,0.478826945815465,0.486071271533463,0.490848274967511,0.491474039181287,0.486150030477583,0.486110706676413,0.492425075597791,0.495624334723847,0.502139306981806,0.501608266325536,0.498469957417154,0.490426279879792,0.486538982949967,0.482065351091618,0.484293169184535,0.474667450204678,0.468048645552307,0.460056359061079,0.453306753164392,0.454056874918778,0.457029439584145,0.464714461647174,0.45978729859974,0.469624372907732,0.469691301406758,0.458998492192982,0.466342483206628,0.481820603538012,0.491522287540611,0.50575232259235,0.494393848216374,0.499865411500975,0.507766238538012,0.508835958853151,0.516862427930474,0.524642031088369,0.528384625129955,0.520588433963613,0.519986513164392,0.531168063443795,0.537164597540611,0.536410980961663,0.491797958755685,0.461432835867446,0.476950953209877,0.499981163388564,0.510035239671865,0.529134244278752,0.541931898700455,0.547930240233918,0.538830491120858,0.527219845298895
"2",0.399701595708995,0.409509627700176,0.425534727984127,0.44945532089418,0.467042526162257,0.479062228548501,0.488710465855379,0.524611751241623,0.573149846366843,0.606590407195767,0.629159242222222,0.629601286776014,0.625864706911817,0.615418534723104,0.586347619712522,0.537163781987654,0.479198051818342,0.462205682470899,0.455281572451499,0.449999283890653,0.446702260354497,0.455254408111111,0.465629456811288,0.475456828342152,0.47856955775485,0.481818513231041,0.480718579188713,0.492761315164021,0.49915878787478,0.496383200606702,0.489144654008818,0.48554277129806,0.480246370093474,0.484528184074074,0.487701335998236,0.481430102823633,0.47241964433157,0.464631232421517,0.45031345310582,0.445259043326279,0.446255294707231,0.448461406462081,0.448207412405644,0.452662821208113,0.460257055873016,0.456872568597884,0.463386758661376,0.466766791056437,0.474355135340388,0.480011085447972,0.488635643137566,0.496063591687831,0.497720039684303,0.486601343731922,0.465335225407407,0.460932926823633,0.457195165603175,0.453095594319224,0.456909694985891,0.469831331901235,0.476670393805996,0.466375445749559,0.445202343677249,0.428148026283951,0.413379828516755,0.409018874474427,0.41692938452381,0.424971640544973,0.443347548079365,0.467246743525573,0.470040451043478,0.468074460968254,0.463957497756614,0.466437211365079,0.45687008186067,0.47035421445679,0.482346813028219,0.502881779024691,0.534631823181658,0.585592837329806,0.630179437940035,0.64111337666843,0.618940958239859,0.58847812191358,0.544664983386243,0.514600040924162,0.512141873779541,0.515367043987654,0.480753082248677,0.457976691467372,0.444447544730159,0.44986939910582,0.442034373599647
"2",0.412515955708995,0.426570527700176,0.430752777984127,0.45228521089418,0.503562246162258,0.557120688548501,0.589412445855379,0.596747401241623,0.586455146366843,0.583443037195767,0.590959752222222,0.585461966776014,0.562274966911817,0.534775534723104,0.507221949712522,0.488120121987654,0.470726431818342,0.469214882470899,0.474687892451499,0.473759183890653,0.471396560354497,0.479898978111111,0.471673136811288,0.478691618342152,0.48472764775485,0.492981063231041,0.499314339188713,0.502578305164021,0.51326335787478,0.515695890606702,0.511411514008818,0.52263663129806,0.533829690093474,0.552458214074074,0.555699615998236,0.550137052823633,0.54087902433157,0.532787192421517,0.51767993310582,0.520186023326279,0.528397084707231,0.522720766462081,0.517719232405644,0.515069731208113,0.515517315873016,0.511644948597884,0.507445538661376,0.503973931056437,0.497189995340388,0.495399535447972,0.492578443137566,0.494080581687831,0.490308629684303,0.484508353731922,0.473383865407407,0.467109856823633,0.466465475603175,0.465725304319224,0.466101554985891,0.473411121901235,0.476060473805996,0.472766505749559,0.470638013677249,0.466274336283951,0.469526938516755,0.473831484474427,0.47847366452381,0.484552600544974,0.492356728079365,0.506663853525573,0.504101781043478,0.498370990968254,0.538427587756614,0.567348881365079,0.59871756186067,0.61967052445679,0.639365873028219,0.652120799024691,0.625593113181658,0.658362597329806,0.690124607940035,0.69481266666843,0.682712838239859,0.66077137191358,0.647005883386243,0.629340320924162,0.600094903779541,0.590424293987654,0.585196382248677,0.596147311467372,0.594997544730159,0.60077205910582,0.596682943599647
"2",0.344292713693957,0.35706772511371,0.36145159371345,0.392473165194932,0.427116245139701,0.443604538112411,0.456756983073424,0.496490364730344,0.547807140727745,0.581615835165692,0.576654293274854,0.546512934009097,0.511849762355426,0.48269442568551,0.456491229126056,0.448890971777128,0.42965889314165,0.423664145974659,0.439554882677063,0.434735083710201,0.4176551067154,0.429051820321637,0.461819204645874,0.471726956387264,0.48208476694282,0.475693910539311,0.460409409038337,0.43450602785575,0.420525431107862,0.412881590636777,0.432209489632878,0.431717156907083,0.440905300003249,0.444337659863548,0.444142707020793,0.441499986552956,0.445117419564652,0.445071374135802,0.4457537858577,0.447275950890188,0.449661922556855,0.450817805815465,0.450522301533463,0.448108894967511,0.452862849181287,0.451851820477583,0.460511506676413,0.459056585597791,0.466128884723847,0.452646016981806,0.451084346325536,0.456044287417154,0.464988759879792,0.465154152949967,0.461778371091618,0.451250349184535,0.438483600204678,0.420659445552307,0.408928309061079,0.399078653164392,0.392286874918778,0.394891359584146,0.385728371647174,0.37109837859974,0.368937392907732,0.374955321406758,0.378024932192982,0.385700203206628,0.392686423538012,0.379898387540611,0.38329621259235,0.378806138216374,0.371706761500975,0.357644348538012,0.350572148853151,0.370549567930474,0.362688801088369,0.350680815129955,0.347309723963613,0.356547163164392,0.370438463443795,0.387958657540611,0.413644460961663,0.430966248755685,0.431804505867446,0.451136793209877,0.431102933388564,0.426158759671865,0.457540254278752,0.499496438700455,0.530928630233918,0.547229331120858,0.542719855298895
"2",0.419565003693957,0.42703433511371,0.42529775371345,0.437972665194932,0.444420565139701,0.458021338112411,0.473270493073424,0.519347614730344,0.544043670727745,0.577534505165692,0.576624883274854,0.569985854009097,0.573213402355426,0.55547180568551,0.525687269126056,0.479754681777128,0.43423950314165,0.410631765974659,0.386497442677063,0.373551283710201,0.3738934367154,0.378607690321637,0.395821624645874,0.398933546387264,0.39757182694282,0.393203810539311,0.387113509038337,0.380664587855751,0.379456541107862,0.377353810636777,0.374861679632878,0.373008366907083,0.377793110003249,0.388125199863548,0.398446657020793,0.397691466552956,0.385396379564652,0.368701204135802,0.3570501758577,0.357361130890188,0.359697232556855,0.359215035815465,0.373407201533463,0.384778414967511,0.389501319181287,0.395006030477583,0.395878456676413,0.381794715597791,0.372174324723847,0.363936806981806,0.365882436325536,0.373529377417154,0.383220009879792,0.401979542949967,0.417042531091618,0.429228639184535,0.436906340204678,0.440129255552307,0.446136419061079,0.446550423164392,0.443628434918778,0.447957889584146,0.446065521647174,0.44332661859974,0.426830142907732,0.419611981406758,0.407178922192982,0.400336113206628,0.420415703538012,0.443232137540611,0.45817981259235,0.441664388216374,0.428729591500975,0.442741478538012,0.425547168853151,0.433617377930474,0.437102781088369,0.449955445129955,0.456038793963613,0.461632023164392,0.471137423443795,0.480384307540611,0.482135300961663,0.485365808755685,0.487858035867446,0.469354893209877,0.448865503388564,0.448832299671865,0.458201764278752,0.471126218700455,0.497394400233918,0.521155201120858,0.540376875298895
"2",0.346189003693957,0.36665447511371,0.38838354371345,0.400280175194932,0.430270305139701,0.480979198112411,0.538525603073424,0.574168124730344,0.572778460727745,0.569679205165692,0.552900943274854,0.515768074009097,0.465861232355426,0.46900080568551,0.472870319126056,0.427613081777128,0.37009555314165,0.344428275974659,0.324429622677063,0.302117723710201,0.3162201167154,0.328167390321637,0.333484294645874,0.334404706387264,0.34071820694282,0.341078180539311,0.344246809038337,0.348057827855751,0.350407271107862,0.355018940636777,0.355715539632878,0.361588046907083,0.363936800003249,0.391196719863548,0.421439177020793,0.427813226552956,0.438154709564652,0.438762344135802,0.4366282558577,0.445372660890188,0.449179462556855,0.448932685815465,0.440842871533463,0.435960254967511,0.431444969181287,0.428531580477583,0.429989556676413,0.437631845597791,0.448798384723847,0.456299796981806,0.458526176325536,0.456814077417154,0.447878699879792,0.439129272949967,0.424384591091618,0.423983069184535,0.423173680204678,0.421449035552307,0.418815089061079,0.421091863164392,0.431980414918778,0.441683069584145,0.436872321647174,0.43910705859974,0.432750252907732,0.427585931406758,0.414643462192982,0.392334553206628,0.367567653538012,0.358741207540611,0.35520046259235,0.336028338216374,0.330315621500975,0.335389628538012,0.342577568853151,0.349969657930474,0.342739801088369,0.329771495129955,0.337525063963613,0.340718113164392,0.340860813443795,0.345427757540611,0.367334430961663,0.365957698755685,0.370219365867446,0.409972183209877,0.461808373388564,0.487901619671865,0.521507184278752,0.531568478700455,0.529938610233918,0.532958751120858,0.522913635298895
"2",0.460152135708995,0.472191337700176,0.493747287984127,0.52606879089418,0.565525016162257,0.580469348548501,0.585342525855379,0.592027791241623,0.599506656366843,0.600035547195767,0.609675042222222,0.585156566776014,0.535974326911817,0.494645474723104,0.483577129712522,0.489345401987654,0.473062171818342,0.485400042470899,0.483475332451499,0.479038243890653,0.489555480354497,0.498996898111111,0.500995586811288,0.484521168342152,0.47404367775485,0.464860863231041,0.477080899188713,0.468940415164021,0.46844477787478,0.465067500606702,0.466449034008818,0.47019042129806,0.473275250093474,0.483605324074074,0.489260735998236,0.496306042823633,0.49528773433157,0.502205622421517,0.49984316310582,0.497338323326279,0.488438464707231,0.469989826462081,0.453104352405644,0.446791971208113,0.451928455873016,0.457405388597884,0.461819888661376,0.460324771056437,0.461963475340388,0.453568775447972,0.447663273137566,0.450704571687831,0.454291989684303,0.442162413731922,0.444215175407407,0.428569096823633,0.406045605603175,0.380147474319224,0.364342794985891,0.354715161901235,0.353037393805996,0.351647635749559,0.356247413677249,0.369832646283951,0.377871248516755,0.380511354474427,0.38356518452381,0.396547660544974,0.413729748079365,0.436995863525573,0.455159581043478,0.440440820968254,0.440027397756614,0.448807181365079,0.47220226186067,0.46945967445679,0.476744003028219,0.502565549024691,0.520342493181658,0.522766437329806,0.540435887940035,0.56237240666843,0.601077678239859,0.63345042191358,0.649158953386243,0.636106190924162,0.620948723779541,0.602715423987654,0.589824862248677,0.566960111467372,0.562235454730159,0.57005452910582,0.543537133599647
"2",0.413224675708995,0.426523137700176,0.467145537984127,0.51783255089418,0.570745256162257,0.619056038548501,0.632442165855379,0.627113071241623,0.614699816366843,0.590348127195767,0.548879602222222,0.489878936776014,0.451733216911817,0.449864544723104,0.410210689712522,0.390495261987654,0.357269931818342,0.378467732470899,0.382075032451499,0.381838083890653,0.374103170354497,0.374455298111111,0.376880286811287,0.384847258342152,0.40183406775485,0.401249793231041,0.407750299188713,0.406509515164021,0.41076124787478,0.413180770606702,0.422822364008818,0.42950173129806,0.445525370093474,0.467666364074074,0.464693295998236,0.454647172823633,0.46081243433157,0.461992552421517,0.46536986310582,0.459503143326279,0.453984004707231,0.444346126462081,0.442731762405644,0.433426081208113,0.435445965873016,0.439081858597884,0.443889028661376,0.448603991056437,0.457102015340388,0.457006695447972,0.460759513137566,0.464281011687831,0.458688809684303,0.451849083731922,0.438598215407407,0.430349086823633,0.432660685603175,0.423388094319224,0.419360934985891,0.399904451901235,0.380132043805996,0.364644935749559,0.357226883677249,0.350295616283951,0.357297068516755,0.360448814474427,0.34439246452381,0.349192600544974,0.355786888079365,0.376240533525573,0.383859561043478,0.394994560968254,0.406032977756614,0.420124621365079,0.44333802186067,0.46245147445679,0.451920093028219,0.484098289024691,0.507304553181658,0.527029607329806,0.521349547940035,0.52697251666843,0.461477398239859,0.49605162191358,0.583691803386243,0.645430730924162,0.671796233779541,0.689934043987654,0.708131352248677,0.719997491467372,0.722846884730159,0.71149471910582,0.684582563599647
"2",0.463976775708995,0.470799307700176,0.479639767984127,0.50120573089418,0.547542206162257,0.562316168548501,0.566810585855379,0.562985441241623,0.561417526366843,0.547694907195767,0.526175592222222,0.496423616776014,0.476926516911817,0.472532824723104,0.464973939712522,0.478688691987654,0.484085681818342,0.487074342470899,0.496083082451499,0.501067713890653,0.511133080354497,0.505774948111111,0.489309246811288,0.471883868342152,0.46107307775485,0.454356253231041,0.455871549188713,0.465211615164021,0.46982344787478,0.470026010606702,0.465444194008818,0.46289299129806,0.455034960093474,0.466502204074074,0.480317595998236,0.496874852823633,0.51186131433157,0.520369982421517,0.52500197310582,0.519608763326279,0.522963954707231,0.532742746462081,0.545515582405644,0.548206741208113,0.544476925873016,0.535782048597884,0.531902948661376,0.528741371056437,0.530503585340388,0.529866105447972,0.524467413137566,0.518406721687831,0.515850609684303,0.518811013731922,0.511799905407407,0.507098826823633,0.504934275603175,0.507564424319224,0.510203334985891,0.501318161901235,0.488947713805996,0.474941565749559,0.461595943677249,0.449179906283951,0.443955608516755,0.442690204474427,0.44689516452381,0.448537340544974,0.451547008079365,0.457436993525573,0.464193141043478,0.483878420968254,0.498854377756614,0.512819221365079,0.51278154186067,0.51588364445679,0.514532613028219,0.535142369024691,0.545851873181658,0.544936907329806,0.551200687940035,0.53262290666843,0.542644518239859,0.56246728191358,0.584622383386243,0.607034960924162,0.610961963779541,0.617682193987654,0.621541952248677,0.620445241467372,0.627849304730159,0.62397623910582,0.606816963599647
